Sigla da UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Rede;Matemática;Língua Portuguesa;Nota Média Padronizada (N)
PR;4108650;Goioxim;41099192;PINHALZINHO C E C DE EF M;Estadual;257.33;266.39;4.291574
PR;4108700;Graes Rios;41036956;FLORIANO PEIXOTO C E C MAL EF M;Estadual;282.03;283.61;4.896268
PR;4108700;Graes Rios;41036972;FLORIDA DO IVAI C E DO C EF M;Estadual;;;
PR;4108700;Graes Rios;41037006;GEREMIAS LUNARDELLI C E COM EF M;Estadual;293.69;310.46;5.461979
PR;4108809;Guaíra;41064682;JAIME RODRIGUES C E C M PROF EF M;Estadual;279.97;285.73;4.899072
PR;4108809;Guaíra;41064780;MEES GONCALVES C E EF M PROF;Estadual;279.05;288.81;4.932259
PR;4108809;Guaíra;41064887;ROOSEVELT C E PRES EF M N PROFIS;Estadual;284.23;292,00;5.052766
PR;4108809;Guaíra;41064895;SAMUEL BENCK C E DO C VER EF M;Estadual;258.86;281.86;4.544649
PR;4108809;Guaíra;41360826;JARDIM ZEBALLOS C E C M EF M PROFIS;Estadual;276.25;279.85;4.758801
PR;4108908;Guairaçá;41000684;CAIDO B FORTES C E EM;Estadual;;;
PR;4108908;Guairaçá;41000757;HUMBERTO A C BRANCO C E EF M;Estadual;288.16;291.98;5.107663
PR;4108957;Guamiranga;41109813;FRANCISCO RAMOS C E EF M PROFIS;Estadual;274.48;277.84;4.703852
PR;4108957;Guamiranga;41389611;ANTONIO E ANTONELLI C E C PROF EF M;Estadual;285.11;266.25;4.679647
PR;4109005;Guapirama;41051114;DAVID CARNEIRO C E EF M PROFIS;Estadual;281.61;277.79;4.803244
PR;4109104;Guaporema;41009690;ARNALDO BUSATO C E EF M;Estadual;261.9;267.22;4.368184
PR;4109203;Guaraci;41019830;CARMELA DUTRA C E EF M PROFIS;Estadual;290.39;298.13;5.231049
PR;4109302;Guaraniaçu;41073100;ANTONIO F F COSTA C E DES EF M N P;Estadual;279.99;282.38;4.849204
PR;4109302;Guaraniaçu;41073614;OTAVIO FOLDA C E C EF M;Estadual;280.29;277.82;4.785154
PR;4109401;Guarapuava;41099508;AMARILIO C E PROF EF M;Estadual;280.93;287.43;4.938005
PR;4109401;Guarapuava;41099532;ANA VAA BASSARA C E EF M PROF;Estadual;289.56;298.82;5.229721
PR;4109401;Guarapuava;41099591;ANTONIO TUPY PINHEIRO C E EF M PROFIS;Estadual;278.97;283.22;4.847453
PR;4109401;Guarapuava;41099940;CESAR STANGE C E EF M;Estadual;270.13;280.41;4.681229
PR;4109401;Guarapuava;41099958;CHAGAS C E PE EF M PROFIS;Estadual;296.8;300.6;5.358054
PR;4109401;Guarapuava;41100042;CRISTO REI C E EF M PROFIS;Estadual;289.53;303.05;5.292623
PR;4109401;Guarapuava;41100166;DULCE MASCHIO C E PROFA EF M PROFIS;Estadual;265.92;277.02;4.571352
PR;4109401;Guarapuava;41100379;FRANCISCO C MARTINS C E M P;Estadual;287.12;299.12;5.199943
PR;4109401;Guarapuava;41100476;GUARAPUAVA C E VISC DE EF M N PROFIS;Estadual;298.6;303.5;5.426748
PR;4109401;Guarapuava;41100484;HEITOR ROCHA KRAMER C E C M VER EF M;Estadual;272.43;294.18;4.91967
PR;4109401;Guarapuava;41100689;LENI MARLENE JACOB C E PROFA EF M PROF;Estadual;274.26;277.14;4.690283
PR;4109401;Guarapuava;41100700;COLEGIO IMPERATRIZ DONA LEOPOLDINA;Privada;;;
PR;4109401;Guarapuava;41100719;LIANE MARTA DA COSTA C E EF M PROFIS;Estadual;273.97;279.04;4.714653
PR;4109401;Guarapuava;41100778;MAHATMA GAHI C E C M EF M PROFIS;Estadual;304.66;304.38;5.525034
PR;4109401;Guarapuava;41100816;MANOEL RIBAS C E C M EF M PROFIS;Estadual;302.89;299.13;5.421581
PR;4109401;Guarapuava;41100905;NEWTON FELIPE ALBACH C E EF M;Estadual;286.98;299.51;5.203815
PR;4109401;Guarapuava;41101006;PALMEIRINHA C E DO C DE EF M PROF;Estadual;284.01;290.49;5.027071
PR;4109401;Guarapuava;41101057;PEDRO I C E C D EF M PROFIS;Estadual;278.33;283.2;4.838164
PR;4109401;Guarapuava;41101200;RUI BARBOSA C E EF M;Estadual;;;
PR;4109401;Guarapuava;41101324;COLEGIO SESI GUARAPUAVA ENSINO MEDIO;Privada;;;
PR;4109401;Guarapuava;41144201;MARIA DE J P GUIMARAES C E C PROFA EF M;Estadual;310.98;302.08;5.579367
PR;4109401;Guarapuava;41144228;PEDRO CARLI C E PROF EF M PROFIS;Estadual;286.94;285.3;4.990528
PR;4109401;Guarapuava;41144244;BIBIANA BITENCOURT C E EF M;Estadual;263.01;271.18;4.443056
PR;4109401;Guarapuava;41152760;HONORINO JOAO MURARO C E PE E F M;Estadual;264.42;262.41;4.331572
PR;4109401;Guarapuava;41374061;CENTRO EST EDUC PROFIS ARLIO RIBEIRO;Estadual;293.78;292.74;5.197973
PR;4109401;Guarapuava;41387040;BENEDITO DE PAULA LOURO C E C EF M;Estadual;286.11;284.55;4.967644
PR;4109401;Guarapuava;41598040;ALBA KEINERT C E PROFA EF M;Estadual;264.6;260.98;4.312693
PR;4109500;Guaraqueçaba;41139186;MARCILIO DIAS C E EF M N;Estadual;267.15;262.44;4.370363
PR;4109500;Guaraqueçaba;41139488;TAGACABA PORTO DA LINHA C E C DE EF M;Estadual;;;
PR;4109500;Guaraqueçaba;41151364;ISMAEL X CHAGAS DE TIBICANGA C E C EF M;Estadual;;;
PR;4109500;Guaraqueçaba;41598075;ILHA DE SUPERAGUI C E C EF M;Estadual;;;
PR;4109500;Guaraqueçaba;41598083;ILHA RASA C E C EF M;Estadual;;;
PR;4109609;Guaratuba;41139593;CUBATAO C E C E F M;Estadual;255.54;279.85;4.46793
PR;4109609;Guaratuba;41139623;GRATULINO DE FREITAS C E EM N PROFIS;Estadual;;;
PR;4109609;Guaratuba;41139658;JOAQUIM DA S MAFRA C E PREF EF M PROF;Estadual;270.63;272.62;4.571635
PR;4109609;Guaratuba;41139887;29 DE ABRIL C E C M EF M;Estadual;281.77;290.52;4.99606
PR;4109609;Guaratuba;41598105;ZILDA ARNS NEUMANN C E DRA EF M;Estadual;284.8;297.37;5.141161
PR;4109658;Honório Serpa;41107802;PROJETO ROON C E EF M PROFIS;Estadual;279.23;275.55;4.736284
PR;4109708;Ibaiti;41049500;ALDO DALLAGO C E EF M N PROFIS;Estadual;281.56;275.55;4.769009
PR;4109708;Ibaiti;41049578;CAETANO MUNHOZ DA ROCHA C E C EF M;Estadual;288.17;279.58;4.922175
PR;4109708;Ibaiti;41049764;JULIO FARAH C E C M EF M;Estadual;283.59;283.43;4.915484
PR;4109708;Ibaiti;41049829;NAPOLEAO DA SILVA REIS C E C EF M;Estadual;262.09;275.84;4.499895
PR;4109708;Ibaiti;41155041;CENTRO EST EDUC PROFIS SEIJI HATAA;Estadual;297.22;293.3;5.254671
PR;4109708;Ibaiti;41359402;MARGARIDA F GONCALVES C E C PROFA EF M;Estadual;257.7;262.3;4.235543
PR;4109708;Ibaiti;41389719;AFFONSO M ALBALADEJO C E C EF M;Estadual;;;
PR;4109757;Ibema;41074106;JOSE DE ANCHIETA C E EF M PROFIS;Estadual;280.7;274.54;4.74181
PR;4109807;Ibiporã;41029143;ANTONIO IGLESIAS C E EF M PROFIS;Estadual;288.97;285.96;5.02892
PR;4109807;Ibiporã;41029151;BASILIO DE LUCCA C E C M EF M;Estadual;282.5;288.83;4.981013
PR;4109807;Ibiporã;41029305;JARDIM SAN RAFAEL C E DO EF M;Estadual;256.55;261.99;4.214751
PR;4109807;Ibiporã;41029356;OLAVO BILAC C E EF M PROFIS N;Estadual;277,00;288.78;4.903018
PR;4109807;Ibiporã;41029402;TEOTHONIO B VILELA C E EF M;Estadual;;;
PR;4109807;Ibiporã;41029445;UNIDADE POLO C E EF M PROFIS;Estadual;265.93;271.69;4.491702
PR;4109807;Ibiporã;41144252;ULYSSES GUIMARAES C E C M EF M;Estadual;267.23;286.36;4.729571
PR;4109807;Ibiporã;41147103;SESI COLEGIO IBIPORA;Privada;;;
PR;4109906;Icaraíma;41005767;ANTONIO F F COSTA C E DES EF M PROFIS;Estadual;279.4;277.98;4.775049
PR;4110003;Iguaraçu;41019920;CYRO P DE CAMARGO C E EF M;Estadual;***;***;
PR;4110052;Iguatu;41074130;CARLOS GOMES C E C E F M;Estadual;264.86;281.27;4.620087
PR;4110078;Imbaú;41056574;TANCREDO NEVES C E PRES EF M PROFIS;Estadual;247.4;248.31;3.881449
PR;4110078;Imbaú;41150929;MARIA DAS G C DI MARIO C E PROFA EFMP;Estadual;262.3;271.94;4.444461
PR;4110078;Imbaú;41357043;TEREZINHA L OLIVEIRA C E C EF M;Estadual;255.68;281.66;4.496993
PR;4110102;Imbituva;41110080;SANTO ANTONIO C E EF M PROFIS;Estadual;288.75;295.34;5.166249
PR;4110102;Imbituva;41379667;JEOCOO WALDEMAR BOBATO C E C EFM;Estadual;278.92;289.24;4.93687
PR;4110201;Inácio Martins;41101820;PARIGOT DE SOUZA C E C M EF M N PROFIS;Estadual;278.94;291.19;4.966343
PR;4110201;Inácio Martins;41163192;OINA PEREIRA OGG C E PROFA EF M;Estadual;268.38;274.65;4.570423
PR;4110201;Inácio Martins;41367855;AUREA APARECIDA LOPES C E C E F M;Estadual;292.16;274.97;4.909202
PR;4110300;Inajá;41000927;RIO BRANCO C E BAR DO EF M;Estadual;284.22;304.36;5.237656
PR;4110409;Iianópolis;41009860;FELISBERTO N GONCALVES C E EF M PROFIS;Estadual;261.29;260.92;4.265306
PR;4110508;Ipiranga;41110200;CLAUDINO DOS SANTOS CE DR EF M N PROFIS;Estadual;283.93;290.12;5.020409
PR;4110508;Ipiranga;41110366;LUIZ DE JESUS CORREIA C E C E F M;Estadual;280.6;291.86;4.999687
PR;4110508;Ipiranga;41385659;HENRIQUE DENCK C E C EFM;Estadual;286.29;314.73;5.421968
PR;4110508;Ipiranga;41387066;LUSTOSA C E C DE EF M;Estadual;266.12;249.74;4.165777
PR;4110607;Iporã;41006100;IPORA C E DE E F M P;Estadual;270.18;275.84;4.613518
PR;4110656;Iracema do Oeste;41064968;GETULIO VARGAS C E EF M;Estadual;279.51;269.1;4.64366
PR;4110706;Irati;41112970;ANTONIO X DA SILVEIRA C E EF M N PROFIS;Estadual;284.93;294.82;5.104813
PR;4110706;Irati;41113128;CAXIAS C E C M DQ EF M;Estadual;293.7;295.16;5.233077
PR;4110706;Irati;41113152;CENTRO EST FL ED PROFIS PR COSTA E SILVA;Estadual;298.44;296.71;5.322854
PR;4110706;Irati;41113217;GONCALVES JUNIOR C E C EF M;Estadual;307.28;287.63;5.311083
PR;4110706;Irati;41113233;PEDRO BALTZAR C E C PE EF M;Estadual;288.17;296.7;5.178462
PR;4110706;Irati;41113250;JOAO DE M PESSOA C E C M EF M;Estadual;275.43;285.06;4.825278
PR;4110706;Irati;41113276;JOAO XXIII C E EF M PROFIS;Estadual;275.18;282.55;4.784192
PR;4110706;Irati;41113470;NOSSA SRA DE FATIMA C E C E F M;Estadual;296.36;306.14;5.434808
PR;4110706;Irati;41113624;RIO DO COURO C E C DE EF M;Estadual;326.37;292.95;5.658842
PR;4110706;Irati;41113705;SAO VICENTE DE PAULO C E EF M;Estadual;;;
PR;4110706;Irati;41113799;TRAJANO GRACIA C E EF M;Estadual;273.55;290,00;4.872826
PR;4110706;Irati;41147022;IFPR - CAMPUS IRATI;Federal;329.31;327.58;6.218547
PR;4110706;Irati;41389093;COLEGIO SESI IRATI EDUCACAO INFANTIL E ENSINO MEDIO;Privada;;;
PR;4110805;Iretama;41017056;NAPOLEAO B SOBRINHO C E EF M;Estadual;268.95;271.5;4.531273
PR;4110805;Iretama;41372301;ANIBAL KHURY C E EF M PROFIS;Estadual;279.58;288.04;4.928176
PR;4110904;Itaguajé;41019989;LOURDES A MELO C E EF M;Estadual;256.51;277.2;4.441883
PR;4110953;Itaipulâia;41076966;COSTA E SILVA C E E F M PROFIS;Estadual;301.52;306.18;5.507879
PR;4110953;Itaipulâia;41077067;TIRADENTES C E EF M;Estadual;;;
PR;4111001;Itambaracá;41044789;MARCILIO DIAS C E EF M N PROFIS;Estadual;253.23;257.42;4.099708
PR;4111100;Itambé;41022840;OLAVO BILAC C E EF M PROFIS;Estadual;284.59;293.05;5.073541
PR;4111209;Itapejara d'Oeste;41092643;CASTELO BRANCO C E EM PROFIS;Estadual;272.19;271.17;4.571839
PR;4111258;Itaperuçu;41134796;NOSSA SRA DAS GRACAS C E C EF M;Estadual;253.18;262.67;4.177599
PR;4111258;Itaperuçu;41134915;JOSE PIOLI C E EF M PROFIS;Estadual;256.74;263.97;4.24706
PR;4111258;Itaperuçu;41134931;LUIZ MALTACA C E C M VER EF M PROFIS;Estadual;271.51;280.73;4.705402
PR;4111308;Itaúna do Sul;41001001;RUI BARBOSA C E EM;Estadual;244.25;252.55;3.90068
PR;4111407;Ivaí;41110609;ARTHUR DA C E SILVA C E EF M PROFIS;Estadual;282.89;284.02;4.914485
PR;4111407;Ivaí;41110862;SAGRADO CORACAO DE MARIA C E C EF M;Estadual;287.24;279.9;4.913904
PR;4111506;Ivaiporã;41037324;ANTONIO DINIZ PEREIRA C E EF M PROFIS;Estadual;244.17;271.42;4.182042
PR;4111506;Ivaiporã;41037383;BARBOSA FERRAZ C E EM N PROFIS;Estadual;272,00;285.7;4.786685
PR;4111506;Ivaiporã;41037413;BENTO MOSSURUNGA C E EF M;Estadual;;;
PR;4111506;Ivaiporã;41037510;CERRO AZUL C E BARAO DO EF M;Estadual;277.56;284,00;4.839326
PR;4111506;Ivaiporã;41037650;IDALIA ROCHA C E EF M;Estadual;288.85;297.58;5.201187
PR;4111506;Ivaiporã;41037731;JOSE DE MATTOS LEAO C E C EF M;Estadual;;;
PR;4111506;Ivaiporã;41037898;NILO PECANHA C E C EF M;Estadual;275.36;280.2;4.751541
PR;4111506;Ivaiporã;41147421;IFPR - CAMPUS IVAIPORA;Federal;288.81;301.21;5.254966
PR;4111555;Ivaté;41006275;GETULIO VARGAS C E C PRES EF M;Estadual;245.18;271.13;4.191886
PR;4111555;Ivaté;41006348;RACHEL DE QUEIROZ C E EF M N;Estadual;279.01;281.33;4.819721
PR;4111605;Ivatuba;41022858;INSTITUTO ADVENTISTA PARANAENSE EDUCACAO INFANTIL ENSINO FUAMENTAL E MEDIO;Privada;;;
PR;4111605;Ivatuba;41022874;SAO FRANCISCO DE ASSIS C E EF M;Estadual;283.88;285.49;4.950395
PR;4111704;Jaboti;41050134;JULIA WAERLEY C E EF M PROFIS;Estadual;286.07;289.74;5.044776
PR;4111803;Jacarezinho;41046960;ANESIO DE A LEITE C E EF M PROFIS;Estadual;251.91;249.6;3.964103
PR;4111803;Jacarezinho;41047192;JOSE PAVAN C E C M EF M;Estadual;266.92;270.82;4.492582
PR;4111803;Jacarezinho;41047206;LUIZ SETTI C E E F M P N;Estadual;262.14;277.01;4.518112
PR;4111803;Jacarezinho;41047273;MARQUES DOS REIS C E EI EF M;Estadual;254.12;265.6;4.234663
PR;4111803;Jacarezinho;41047389;RUI BARBOSA C E EF M PROFIS;Estadual;262.61;272.48;4.456899
PR;4111803;Jacarezinho;41147260;IFPR - CAMPUS JACAREZINHO;Federal;;;
PR;4111803;Jacarezinho;41354540;ELO FORMACAO INTEGRAL C EF M;Privada;;;
PR;4111902;Jaguapitã;41020073;NILSON RIBAS C E DR EM N PROFIS;Estadual;266.27;268.93;4.45516
PR;4112009;Jaguariaíva;41058348;ANITA CANET C E C M EF M;Estadual;263.55;278.16;4.555131
PR;4112009;Jaguariaíva;41058380;JOSE DE ANCHIETA C E PE EF M PROFIS;Estadual;273.07;279.13;4.70336
PR;4112009;Jaguariaíva;41058453;MILTON SGUARIO C E C EF M PROFIS;Estadual;278.59;286.18;4.886427
PR;4112009;Jaguariaíva;41058488;NILO PECANHA C E EF M PROFIS;Estadual;254.47;258.4;4.131795
PR;4112009;Jaguariaíva;41058496;OLAVO BILAC C E C M EF M;Estadual;288.32;303.57;5.283414
PR;4112009;Jaguariaíva;41058585;RODRIGUES ALVES C E EF M N PROFIS;Estadual;276.35;290.05;4.9129
PR;4112009;Jaguariaíva;41153987;COLEGIO SESI JAGUARIAIVA;Privada;;;
PR;4112009;Jaguariaíva;41156161;IFPR - CAMPUS JAGUARIAIVA;Federal;;;
PR;4112108;Jaaia do Sul;41027558;JAAIA DO SUL C E C M EF M;Estadual;273.35;292.87;4.912981
PR;4112108;Jaaia do Sul;41027710;RUI BARBOSA C E EF M PROFIS;Estadual;271.46;284.21;4.756795
PR;4112108;Jaaia do Sul;41027809;UNIDADE POLO C E EF M;Estadual;262.81;263.43;4.324229
PR;4112207;Janiópolis;41012925;JOAO XXIII C E EM PROFIS;Estadual;278.16;275.91;4.726645
PR;4112306;Japira;41050274;JOAQUIM P OLIVEIRA C E CEL EF M PROFIS;Estadual;269.21;275.98;4.601991
PR;4112405;Japurá;41010132;RUI BARBOSA C E EF EM PROFIS;Estadual;283.03;276.42;4.802679
PR;4112504;Jardim Alegre;41038100;ANITA GARIBALDI C E C M EF M PROFIS;Estadual;293.57;290.98;5.168676
PR;4112504;Jardim Alegre;41038118;BARRA PRETA C E C DE E F M;Estadual;;;
PR;4112504;Jardim Alegre;41038142;CORA CORALINA C E C EF M;Estadual;;;
PR;4112504;Jardim Alegre;41038150;CRISTOVAO COLOMBO C E EF M N PROFIS;Estadual;262.92;264.05;4.335055
PR;4112504;Jardim Alegre;41386957;JOSE MARTI C E DO C EF M;Estadual;275.82;291.22;4.922971
PR;4112603;Jardim Olia;41001044;MONTOIA C E PE EF M;Estadual;;;
PR;4112702;Jataizinho;41041003;ADELIA A LOPES C E C M PROFA EF M;Estadual;280.18;294.66;5.035704
PR;4112702;Jataizinho;41041135;PEDRO V P DE SOUZA C E PROF EF M PROFIS;Estadual;251.92;248.71;3.95092
PR;4112751;Jesuítas;41065000;HUMBERTO DE A C BRANCO C E EF M PROFIS;Estadual;279.06;289.97;4.949765
PR;4112751;Jesuítas;41065107;RIO BRANCO C E C BAR DO EF M;Estadual;283.89;286.2;4.961164
PR;4112801;Joaquim Távora;41051262;DISTRITAL DE JOA C E DO C EF M;Estadual;;;
PR;4112801;Joaquim Távora;41051351;MIGUEL DIAS C E EF M PROFIS;Estadual;309.48;306.91;5.630605
PR;4112900;Juiaí do Sul;41047630;NICANOR BUENO MEES C E EM;Estadual;276.17;263.98;4.520103
PR;4112959;Juraa;41013239;JOAO MAFFEI ROSA C E EF M;Estadual;283.62;288.44;4.990905
PR;4112959;Juraa;41013247;LEOPOLDINA C E C DONA EF M;Estadual;;;
PR;4113007;Jussara;41010183;MORAES DE BARROS C E SEN EF M PROFIS;Estadual;281.95;290.68;5.000983
PR;4113106;Kaloré;41035224;ABRAHAM LINCOLN C E EF M;Estadual;286.28;276.94;4.856109
PR;4113106;Kaloré;41035232;ALVORADA DA INFANCIA C E C EF M;Estadual;;;
PR;4113205;Lapa;41121490;ANTONIO LACERDA BRAGA C E C EF M;Estadual;258.78;264.9;4.289634
PR;4113205;Lapa;41121902;JUSCELINO K DE OLIVEIRA C E C DR EF M;Estadual;273.12;262.9;4.461098
PR;4113205;Lapa;41121910;JUVENAL B DA SILVEIRA C E C EF M;Estadual;291.99;289.58;5.125527
PR;4113205;Lapa;41122097;NOSSA SRA DO DESTERRO C E C EF M;Estadual;275.18;285,00;4.820869
PR;4113205;Lapa;41122313;SAO JOSE C E EF M N PROFIS;Estadual;267.39;274.74;4.557866
PR;4113205;Lapa;41122429;TRAJANO EHLKE PIRES C E C EF M;Estadual;;;
PR;4113205;Lapa;41144430;IRMA ANTONIA B BIANCHINI C E PROFA EF M;Estadual;254.18;261.52;4.174428
PR;4113205;Lapa;41382560;CENTRO EST EDUC PROFIS AGRIC DA LAPA;Estadual;301.84;302.1;5.451295
PR;4113254;Laranjal;41094921;LARANJAL C E DE EF M;Estadual;275.21;275.49;4.678925
PR;4113254;Laranjal;41367103;PINHAL GRAE C E C EF M;Estadual;261.76;263.13;4.304991
PR;4113254;Laranjal;41373006;CHAPADAO C E C EF M;Estadual;279.94;271.25;4.681885
PR;4113304;Laranjeiras do Sul;41102274;ERICO VERISSIMO C E C M EF M;Estadual;302.32;305.95;5.515671
PR;4113304;Laranjeiras do Sul;41102304;FLORIANO PEIXOTO C E EF M;Estadual;305.98;302.06;5.508842
PR;4113304;Laranjeiras do Sul;41102363;GILDO A SCHUCK C E PROF EF M N;Estadual;275.93;285.97;4.845924
PR;4113304;Laranjeiras do Sul;41102622;LARANJEIRAS DO SUL C E DE EF M;Estadual;330.71;324.78;6.196294
PR;4113304;Laranjeiras do Sul;41102908;VALMIR NUNES C E C PROF EF M;Estadual;;;
PR;4113304;Laranjeiras do Sul;41102991;VILA IUSTRIAL C E EF M;Estadual;286.21;288.2;5.023689
PR;4113304;Laranjeiras do Sul;41144929;JOSE MARCOES SOBRINHO C E EF M;Estadual;268.99;283.49;4.711326
PR;4113304;Laranjeiras do Sul;41157923;CENTRO EST ED PROF PROFA NAIANA B SOUZA;Estadual;306.31;311.18;5.650004
PR;4113304;Laranjeiras do Sul;41598180;JOANY G DE LIMA C E C EF M;Estadual;;;
PR;4113403;Leópolis;41044940;MARIA J P SOUZA C E EM N PROFIS;Estadual;262.09;262.96;4.307081
PR;4113429;Lidianópolis;41038525;PEDRO I C E C D EF M P;Estadual;272.63;271.34;4.580563
PR;4113452;Lioeste;41074246;CIELITO LIO C E EF M;Estadual;;;
PR;4113452;Lioeste;41074360;LIOESTE C E C M EF M PROFIS;Estadual;270.28;273.47;4.579444
PR;4113452;Lioeste;41357108;SANTA LUZIA C E C EF M;Estadual;262.36;237.68;3.93243
PR;4113502;Loaa;41001060;AFONSO CAMARGO C E C M PRES EF M;Estadual;283.13;287.43;4.968903
PR;4113502;Loaa;41001192;GUILHERME DE ALMEIDA C E EF M N;Estadual;260.33;274.5;4.455116
PR;4113502;Loaa;41001222;LAMARTINE R SOARES C E DR EF M;Estadual;245.33;241.36;3.748334
PR;4113502;Loaa;41001257;PARANA C E E F PROFIS;Estadual;263,00;280.97;4.589472
PR;4113601;Lobato;41020197;RUI BARBOSA C E EM;Estadual;***;***;
PR;4113700;Lorina;41029500;ADELIA D BARBOSA C E C M PROFA EF M P;Estadual;283.72;290.78;5.02734
PR;4113700;Lorina;41029542;ALBINO F SANCHES C E EF M PROFIS;Estadual;264.21;275.09;4.518443
PR;4113700;Lorina;41029623;ANA MOLINA GARCIA C E EF M;Estadual;265.8;270.42;4.470864
PR;4113700;Lorina;41029712;ANTONIO DE MORAES BARROS C E EF M PROFI;Estadual;260.21;271.89;4.414359
PR;4113700;Lorina;41029909;BEAHIR E MEONCA C E PROF EF M;Estadual;260.21;280.33;4.540706
PR;4113700;Lorina;41029917;BENEDITA R REZEE C E PROFA EF M PROFI;Estadual;275.53;279.86;4.748839
PR;4113700;Lorina;41029925;BENJAMIN CONSTANT C E EF M;Estadual;263.72;269.34;4.425483
PR;4113700;Lorina;41030125;CARLOS DE ALMEIDA C E EF M PROFIS;Estadual;260.32;269.01;4.37279
PR;4113700;Lorina;41030265;CELIA MORAES DE OLIVEIRA C E PROF EF M P;Estadual;278.4;284.25;4.854866
PR;4113700;Lorina;41030397;CLEIA GODOY F SILVA C E PROFA EF M;Estadual;293.26;301.55;5.322556
PR;4113700;Lorina;41030451;JOSEMARIA ESCRIVA C E C M MONS EF M;Estadual;286.54;293.51;5.107815
PR;4113700;Lorina;41030460;JOSE CARLOS PINOTTI C E PROF EF M PROFI;Estadual;286.05;293.85;5.106023
PR;4113700;Lorina;41030478;PAULO FREIRE C E PROF EF M PROFIS;Estadual;277.74;286.21;4.874938
PR;4113700;Lorina;41030486;WISTREMUO R P GARCIA C E PE EF M P;Estadual;271.48;280.36;4.699442
PR;4113700;Lorina;41030630;DARIO VELLOZO C E EF M;Estadual;284.8;312.8;5.372149
PR;4113700;Lorina;41030800;HEBER S VARGAS C E PROF DR EF M PROFIS;Estadual;272.62;284.64;4.779525
PR;4113700;Lorina;41030877;EUZEBIO B DE MENEZES C E CAP EF M;Estadual;274.17;276.07;4.673001
PR;4113700;Lorina;41030966;FERNAO DE B PINTO C E C M DR EF M;Estadual;287.29;285.51;4.998588
PR;4113700;Lorina;41031059;GABRIEL C MARTINS C E DR EF M PROFIS;Estadual;298.43;306.51;5.46942
PR;4113700;Lorina;41031148;GUARAVERA C E DE EF M;Estadual;257.4;262.96;4.24121
PR;4113700;Lorina;41031237;HUGO SIMAS C E EF M PROFIS;Estadual;282.29;291.95;5.02477
PR;4113700;Lorina;41031253;HUMBERTO P COUTINHO C E EF M PROFIS;Estadual;257.38;277.23;4.454552
PR;4113700;Lorina;41031318;INST ED E DE LORINA EF M N PROFIS;Estadual;289.93;298.24;5.226235
PR;4113700;Lorina;41031407;DEA ALVARENGA C E PROF EF M;Estadual;298.87;313.09;5.574103
PR;4113700;Lorina;41031423;JOAO SAMPAIO C E E F M;Estadual;277.08;288.99;4.907285
PR;4113700;Lorina;41031520;JOSE A ARAGAO C A P DA UEL PROF EIEFMP;Estadual;300.23;314.89;5.62015
PR;4113700;Lorina;41031547;JOSE DE ANCHIETA C E EF M PROFIS;Estadual;287.11;304.14;5.274952
PR;4113700;Lorina;41031733;COLEGIO LORINENSE;Privada;;;
PR;4113700;Lorina;41031750;LUCIA B LISBOA C E PROFA EF M;Estadual;260.79;265.62;4.328642
PR;4113700;Lorina;41031806;MACHADO DE ASSIS C E EF M;Estadual;;;
PR;4113700;Lorina;41031857;MARCELINO CHAMPAGNAT C E EF M PROFIS;Estadual;282.94;295.12;5.081355
PR;4113700;Lorina;41031873;MARGARIDA B LISBOA C E PROFA EF M;Estadual;284.26;294.32;5.087918
PR;4113700;Lorina;41031946;MARIA J B AGUILERA C E PROFA EF M PROF;Estadual;269.51;284.65;4.735995
PR;4113700;Lorina;41031970;CENTRO EST EDU PROF P MARIA R CASTALDI;Estadual;273.55;283.32;4.772826
PR;4113700;Lorina;41032225;NEWTON GUIMARAES C E PROF EF M;Estadual;300.39;308.65;5.528984
PR;4113700;Lorina;41032241;NILO PECANHA C E EF M PROFIS;Estadual;275.51;293.31;4.949905
PR;4113700;Lorina;41032292;NOSSA SRA LOURDES C E EF M PROFIS;Estadual;287.35;303.7;5.271736
PR;4113700;Lorina;41032446;OLYMPIA M TORMENTA C E PROF EF M PROFIS;Estadual;262.35;273.63;4.470463
PR;4113700;Lorina;41032489;ALTAIR APARECIDO CARNEIRO CE PROF EF M P;Estadual;254.09;261.89;4.178703
PR;4113700;Lorina;41032683;POLIVALENTE C E EF M PROFIS;Estadual;270.32;282.77;4.719227
PR;4113700;Lorina;41032853;RIO BRANCO C E BAR DO EF M;Estadual;301.5;311.14;5.581849
PR;4113700;Lorina;41032934;SAGRADA FAMILIA C E EF M;Estadual;;;
PR;4113700;Lorina;41033019;SAO JOSE C E EF M PROFIS;Estadual;;;
PR;4113700;Lorina;41033280;TSURU OGUIDO C E C M EF M;Estadual;271.04;284.37;4.753292
PR;4113700;Lorina;41033302;UBEDULHA C OLIVEIRA C E PROFA EF M P;Estadual;260.43;261.53;4.262359
PR;4113700;Lorina;41033310;COLEGIO UNIVERSITARIO ED INFANT ENS FU E MEDIO;Privada;;;
PR;4113700;Lorina;41033370;VANI RUIZ VIESSI C E C M PROFA EF M;Estadual;279.86;274.48;4.729114
PR;4113700;Lorina;41033396;VICENTE RIJO C E EF M PROFIS;Estadual;272.83;276.55;4.661366
PR;4113700;Lorina;41033434;WILLIE DAVIDS C E DR EF M;Estadual;;;
PR;4113700;Lorina;41148266;COLEGIO SESI LORINA - ENSINO MEDIO - UNIDADE I;Privada;;;
